No.,Time,,Time 1,Time 2,Delay,,Rata2 Delay,,delay 1,delay 2,var delay,,tot var,Jitter
297,1.816707,,1.816707,1.816917,0.00021,,,,0.00021,0.000158,-5.2E-05,,,
298,1.816917,,1.816917,1.817075,0.000158,,,,0.000158,0.024473,0.024315,,,
299,1.817075,,1.817075,1.841548,0.024473,,,,0.024473,0.045898,0.021425,,,
300,1.841548,,1.841548,1.887446,0.045898,,,,0.045898,0.009582,-0.036316,,,
301,1.887446,,1.887446,1.897028,0.009582,,,,0.009582,0.00015,-0.009432,,,
302,1.897028,,1.897028,1.897178,0.00015,,,,0.00015,0.000378,0.000228,,,
303,1.897178,,1.897178,1.897556,0.000378,,,,0.000378,0.000169,-0.000209,,,
304,1.897556,,1.897556,1.897725,0.000169,,,,0.000169,5.5E-05,-0.000114,,,
305,1.897725,,1.897725,1.89778,5.5E-05,,,,5.5E-05,4.3E-05,-1.2E-05,,,
306,1.89778,,1.89778,1.897823,4.3E-05,,,,4.3E-05,4.4E-05,1E-06,,,
307,1.897823,,1.897823,1.897867,4.4E-05,,,,4.4E-05,4.6E-05,2E-06,,,
308,1.897867,,1.897867,1.897913,4.6E-05,,,,4.6E-05,8E-05,3.4E-05,,,
309,1.897913,,1.897913,1.897993,8E-05,,,,8E-05,4.6E-05,-3.4E-05,,,
310,1.897993,,1.897993,1.898039,4.6E-05,,,,4.6E-05,0.019568,0.019522,,,
311,1.898039,,1.898039,1.917607,0.019568,,,,0.019568,0.04079,0.021222,,,
312,1.917607,,1.917607,1.958397,0.04079,,,,0.04079,0.009674,-0.031116,,,
313,1.958397,,1.958397,1.968071,0.009674,,,,0.009674,0.000223,-0.009451,,,
314,1.968071,,1.968071,1.968294,0.000223,,,,0.000223,4.3E-05,-0.00018,,,
315,1.968294,,1.968294,1.968337,4.3E-05,,,,4.3E-05,0.011716,0.011673,,,
316,1.968337,,1.968337,1.980053,0.011716,,,,0.011716,0.009995,-0.001721,,,
317,1.980053,,1.980053,1.990048,0.009995,,,,0.009995,0.000187,-0.009808,,,
318,1.990048,,1.990048,1.990235,0.000187,,,,0.000187,6.8E-05,-0.000119,,,
319,1.990235,,1.990235,1.990303,6.8E-05,,,,6.8E-05,5.2E-05,-1.6E-05,,,
320,1.990303,,1.990303,1.990355,5.2E-05,,,,5.2E-05,5.9E-05,7E-06,,,
321,1.990355,,1.990355,1.990414,5.9E-05,,,,5.9E-05,0.018915,0.018856,,,
322,1.990414,,1.990414,2.009329,0.018915,,,,0.018915,0.010058,-0.008857,,,
323,2.009329,,2.009329,2.019387,0.010058,,,,0.010058,0.000152,-0.009906,,,
324,2.019387,,2.019387,2.019539,0.000152,,,,0.000152,4.8E-05,-0.000104,,,
325,2.019539,,2.019539,2.019587,4.8E-05,,,,4.8E-05,4.5E-05,-3E-06,,,
326,2.019587,,2.019587,2.019632,4.5E-05,,,,4.5E-05,4.6E-05,1E-06,,,
327,2.019632,,2.019632,2.019678,4.6E-05,,,,4.6E-05,4.1E-05,-5E-06,,,
328,2.019678,,2.019678,2.019719,4.1E-05,,,,4.1E-05,0.01011,0.010069,,,
329,2.019719,,2.019719,2.029829,0.01011,,,,0.01011,0.009577,-0.000533,,,
330,2.029829,,2.029829,2.039406,0.009577,,,,0.009577,0.000152,-0.009425,,,
331,2.039406,,2.039406,2.039558,0.000152,,,,0.000152,5.1E-05,-0.000101,,,
332,2.039558,,2.039558,2.039609,5.1E-05,,,,5.1E-05,5.1E-05,0,,,
333,2.039609,,2.039609,2.03966,5.1E-05,,,,5.1E-05,2.9E-05,-2.2E-05,,,
334,2.03966,,2.03966,2.039689,2.9E-05,,,,2.9E-05,0.009725,0.009696,,,
335,2.039689,,2.039689,2.049414,0.009725,,,,0.009725,0.048236,0.038511,,,
336,2.049414,,2.049414,2.09765,0.048236,,,,0.048236,0.010028,-0.038208,,,
337,2.09765,,2.09765,2.107678,0.010028,,,,0.010028,0.000166,-0.009862,,,
338,2.107678,,2.107678,2.107844,0.000166,,,,0.000166,5.7E-05,-0.000109,,,
339,2.107844,,2.107844,2.107901,5.7E-05,,,,5.7E-05,5.2E-05,-5E-06,,,
340,2.107901,,2.107901,2.107953,5.2E-05,,,,5.2E-05,0.002667,0.002615,,,
341,2.107953,,2.107953,2.11062,0.002667,,,,0.002667,0.00991,0.007243,,,
342,2.11062,,2.11062,2.12053,0.00991,,,,0.00991,0.000123,-0.009787,,,
343,2.12053,,2.12053,2.120653,0.000123,,,,0.000123,0.01026,0.010137,,,
344,2.120653,,2.120653,2.130913,0.01026,,,,0.01026,0.010167,-9.3E-05,,,
345,2.130913,,2.130913,2.14108,0.010167,,,,0.010167,0.000153,-0.010014,,,
346,2.14108,,2.14108,2.141233,0.000153,,,,0.000153,0.000177,2.4E-05,,,
347,2.141233,,2.141233,2.14141,0.000177,,,,0.000177,6.1E-05,-0.000116,,,
348,2.14141,,2.14141,2.141471,6.1E-05,,,,6.1E-05,7E-05,9E-06,,,
349,2.141471,,2.141471,2.141541,7E-05,,,,7E-05,0.010068,0.009998,,,
350,2.141541,,2.141541,2.151609,0.010068,,,,0.010068,0.030938,0.02087,,,
351,2.151609,,2.151609,2.182547,0.030938,,,,0.030938,0.029453,-0.001485,,,
352,2.182547,,2.182547,2.212,0.029453,,,,0.029453,0.010649,-0.018804,,,
353,2.212,,2.212,2.222649,0.010649,,,,0.010649,0.000145,-0.010504,,,
354,2.222649,,2.222649,2.222794,0.000145,,,,0.000145,4.6E-05,-9.9E-05,,,
355,2.222794,,2.222794,2.22284,4.6E-05,,,,4.6E-05,0.009506,0.00946,,,
356,2.22284,,2.22284,2.232346,0.009506,,,,0.009506,0.000467,-0.009039,,,
357,2.232346,,2.232346,2.232813,0.000467,,,,0.000467,0.000155,-0.000312,,,
358,2.232813,,2.232813,2.232968,0.000155,,,,0.000155,4.6E-05,-0.000109,,,
359,2.232968,,2.232968,2.233014,4.6E-05,,,,4.6E-05,0.040782,0.040736,,,
360,2.233014,,2.233014,2.273796,0.040782,,,,0.040782,0.00024,-0.040542,,,
361,2.273796,,2.273796,2.274036,0.00024,,,,0.00024,0.000121,-0.000119,,,
362,2.274036,,2.274036,2.274157,0.000121,,,,0.000121,0.000125,4E-06,,,
363,2.274157,,2.274157,2.274282,0.000125,,,,0.000125,4.1E-05,-8.4E-05,,,
364,2.274282,,2.274282,2.274323,4.1E-05,,,,4.1E-05,3.8E-05,-3E-06,,,
365,2.274323,,2.274323,2.274361,3.8E-05,,,,3.8E-05,3.7E-05,-1E-06,,,
366,2.274361,,2.274361,2.274398,3.7E-05,,,,3.7E-05,4.3E-05,6E-06,,,
367,2.274398,,2.274398,2.274441,4.3E-05,,,,4.3E-05,4.2E-05,-1E-06,,,
368,2.274441,,2.274441,2.274483,4.2E-05,,,,4.2E-05,5.3E-05,1.1E-05,,,
369,2.274483,,2.274483,2.274536,5.3E-05,,,,5.3E-05,3.9E-05,-1.4E-05,,,
370,2.274536,,2.274536,2.274575,3.9E-05,,,,3.9E-05,0.029005,0.028966,,,
371,2.274575,,2.274575,2.30358,0.029005,,,,0.029005,0.009818,-0.019187,,,
372,2.30358,,2.30358,2.313398,0.009818,,,,0.009818,0.000119,-0.009699,,,
373,2.313398,,2.313398,2.313517,0.000119,,,,0.000119,4E-05,-7.9E-05,,,
374,2.313517,,2.313517,2.313557,4E-05,,,,4E-05,3.6E-05,-4E-06,,,
375,2.313557,,2.313557,2.313593,3.6E-05,,,,3.6E-05,0.012003,0.011967,,,
376,2.313593,,2.313593,2.325596,0.012003,,,,0.012003,0.000265,-0.011738,,,
377,2.325596,,2.325596,2.325861,0.000265,,,,0.000265,0.028843,0.028578,,,
378,2.325861,,2.325861,2.354704,0.028843,,,,0.028843,0.000214,-0.028629,,,
379,2.354704,,2.354704,2.354918,0.000214,,,,0.000214,0.011141,0.010927,,,
380,2.354918,,2.354918,2.366059,0.011141,,,,0.011141,0.000155,-0.010986,,,
381,2.366059,,2.366059,2.366214,0.000155,,,,0.000155,0.029399,0.029244,,,
382,2.366214,,2.366214,2.395613,0.029399,,,,0.029399,0.010252,-0.019147,,,
383,2.395613,,2.395613,2.405865,0.010252,,,,0.010252,0.000121,-0.010131,,,
384,2.405865,,2.405865,2.405986,0.000121,,,,0.000121,4.4E-05,-7.7E-05,,,
385,2.405986,,2.405986,2.40603,4.4E-05,,,,4.4E-05,4.9E-05,5E-06,,,
386,2.40603,,2.40603,2.406079,4.9E-05,,,,4.9E-05,3.9E-05,-1E-05,,,
387,2.406079,,2.406079,2.406118,3.9E-05,,,,3.9E-05,7.7E-05,3.8E-05,,,
388,2.406118,,2.406118,2.406195,7.7E-05,,,,7.7E-05,4.1E-05,-3.6E-05,,,
389,2.406195,,2.406195,2.406236,4.1E-05,,,,4.1E-05,3.9E-05,-2E-06,,,
390,2.406236,,2.406236,2.406275,3.9E-05,,,,3.9E-05,4.2E-05,3E-06,,,
391,2.406275,,2.406275,2.406317,4.2E-05,,,,4.2E-05,0.011867,0.011825,,,
392,2.406317,,2.406317,2.418184,0.011867,,,,0.011867,0.01286,0.000993,,,
393,2.418184,,2.418184,2.431044,0.01286,,,,0.01286,0.01055,-0.00231,,,
394,2.431044,,2.431044,2.441594,0.01055,,,,0.01055,0.004733,-0.005817,,,
395,2.441594,,2.441594,2.446327,0.004733,,,,0.004733,0.000277,-0.004456,,,
396,2.446327,,2.446327,2.446604,0.000277,,,,0.000277,0.023694,0.023417,,,
397,2.446604,,2.446604,2.470298,0.023694,,,,0.023694,0.000237,-0.023457,,,
398,2.470298,,2.470298,2.470535,0.000237,,,,0.000237,0.037086,0.036849,,,
399,2.470535,,2.470535,2.507621,0.037086,,,,0.037086,0.00978,-0.027306,,,
400,2.507621,,2.507621,2.517401,0.00978,,,,0.00978,0.000476,-0.009304,,,
401,2.517401,,2.517401,2.517877,0.000476,,,,0.000476,0.000196,-0.00028,,,
402,2.517877,,2.517877,2.518073,0.000196,,,,0.000196,9.5E-05,-0.000101,,,
403,2.518073,,2.518073,2.518168,9.5E-05,,,,9.5E-05,4.1E-05,-5.4E-05,,,
404,2.518168,,2.518168,2.518209,4.1E-05,,,,4.1E-05,3.8E-05,-3E-06,,,
405,2.518209,,2.518209,2.518247,3.8E-05,,,,3.8E-05,4.1E-05,3E-06,,,
406,2.518247,,2.518247,2.518288,4.1E-05,,,,4.1E-05,7E-05,2.9E-05,,,
407,2.518288,,2.518288,2.518358,7E-05,,,,7E-05,5E-05,-2E-05,,,
408,2.518358,,2.518358,2.518408,5E-05,,,,5E-05,5E-05,0,,,
409,2.518408,,2.518408,2.518458,5E-05,,,,5E-05,6.6E-05,1.6E-05,,,
410,2.518458,,2.518458,2.518524,6.6E-05,,,,6.6E-05,0.049791,0.049725,,,
411,2.518524,,2.518524,2.568315,0.049791,,,,0.049791,0.010265,-0.039526,,,
412,2.568315,,2.568315,2.57858,0.010265,,,,0.010265,7.4E-05,-0.010191,,,
413,2.57858,,2.57858,2.578654,7.4E-05,,,,7.4E-05,0.000132,5.8E-05,,,
414,2.578654,,2.578654,2.578786,0.000132,,,,0.000132,5.5E-05,-7.7E-05,,,
415,2.578786,,2.578786,2.578841,5.5E-05,,,,5.5E-05,4.4E-05,-1.1E-05,,,
416,2.578841,,2.578841,2.578885,4.4E-05,,,,4.4E-05,7E-05,2.6E-05,,,
417,2.578885,,2.578885,2.578955,7E-05,,,,7E-05,0.000117,4.7E-05,,,
418,2.578955,,2.578955,2.579072,0.000117,,,,0.000117,1E-04,-1.7E-05,,,
419,2.579072,,2.579072,2.579172,1E-04,,,,1E-04,7.1E-05,-2.9E-05,,,
420,2.579172,,2.579172,2.579243,7.1E-05,,,,7.1E-05,0.020098,0.020027,,,
421,2.579243,,2.579243,2.599341,0.020098,,,,0.020098,0.039918,0.01982,,,
422,2.599341,,2.599341,2.639259,0.039918,,,,0.039918,0.009962,-0.029956,,,
423,2.639259,,2.639259,2.649221,0.009962,,,,0.009962,0.000139,-0.009823,,,
424,2.649221,,2.649221,2.64936,0.000139,,,,0.000139,4.3E-05,-9.6E-05,,,
425,2.64936,,2.64936,2.649403,4.3E-05,,,,4.3E-05,3.7E-05,-6E-06,,,
426,2.649403,,2.649403,2.64944,3.7E-05,,,,3.7E-05,3.7E-05,4.44089E-16,,,
427,2.64944,,2.64944,2.649477,3.7E-05,,,,3.7E-05,3.6E-05,-1E-06,,,
428,2.649477,,2.649477,2.649513,3.6E-05,,,,3.6E-05,4E-05,4E-06,,,
429,2.649513,,2.649513,2.649553,4E-05,,,,4E-05,4.1E-05,1E-06,,,
430,2.649553,,2.649553,2.649594,4.1E-05,,,,4.1E-05,3.8E-05,-3E-06,,,
431,2.649594,,2.649594,2.649632,3.8E-05,,,,3.8E-05,0.004331,0.004293,,,
432,2.649632,,2.649632,2.653963,0.004331,,,,0.004331,0.007782,0.003451,,,
433,2.653963,,2.653963,2.661745,0.007782,,,,0.007782,0,-0.007782,,,
434,2.661745,,2.661745,2.661745,0,,,,0,0.000522,0.000522,,,
435,2.661745,,2.661745,2.662267,0.000522,,,,0.000522,0.000157,-0.000365,,,
436,2.662267,,2.662267,2.662424,0.000157,,,,0.000157,5.1E-05,-0.000106,,,
437,2.662424,,2.662424,2.662475,5.1E-05,,,,5.1E-05,0.018482,0.018431,,,
438,2.662475,,2.662475,2.680957,0.018482,,,,0.018482,0.008742,-0.00974,,,
439,2.680957,,2.680957,2.689699,0.008742,,,,0.008742,0.000299,-0.008443,,,
440,2.689699,,2.689699,2.689998,0.000299,,,,0.000299,0.020529,0.02023,,,
441,2.689998,,2.689998,2.710527,0.020529,,,,0.020529,0.051009,0.03048,,,
442,2.710527,,2.710527,2.761536,0.051009,,,,0.051009,0.009862,-0.041147,,,
443,2.761536,,2.761536,2.771398,0.009862,,,,0.009862,0.000152,-0.00971,,,
444,2.771398,,2.771398,2.77155,0.000152,,,,0.000152,0.000146,-6E-06,,,
445,2.77155,,2.77155,2.771696,0.000146,,,,0.000146,4.3E-05,-0.000103,,,
446,2.771696,,2.771696,2.771739,4.3E-05,,,,4.3E-05,4.3E-05,-4.44089E-16,,,
447,2.771739,,2.771739,2.771782,4.3E-05,,,,4.3E-05,0.004635,0.004592,,,
448,2.771782,,2.771782,2.776417,0.004635,,,,0.004635,0.000446,-0.004189,,,
449,2.776417,,2.776417,2.776863,0.000446,,,,0.000446,0.000153,-0.000293,,,
450,2.776863,,2.776863,2.777016,0.000153,,,,0.000153,5.9E-05,-9.4E-05,,,
451,2.777016,,2.777016,2.777075,5.9E-05,,,,5.9E-05,0.029425,0.029366,,,
452,2.777075,,2.777075,2.8065,0.029425,,,,0.029425,0.005529,-0.023896,,,
453,2.8065,,2.8065,2.812029,0.005529,,,,0.005529,0.000228,-0.005301,,,
454,2.812029,,2.812029,2.812257,0.000228,,,,0.000228,0.000124,-0.000104,,,
455,2.812257,,2.812257,2.812381,0.000124,,,,0.000124,4.8E-05,-7.6E-05,,,
456,2.812381,,2.812381,2.812429,4.8E-05,,,,4.8E-05,4E-05,-8E-06,,,
457,2.812429,,2.812429,2.812469,4E-05,,,,4E-05,3.8E-05,-2E-06,,,
458,2.812469,,2.812469,2.812507,3.8E-05,,,,3.8E-05,4.4E-05,6E-06,,,
459,2.812507,,2.812507,2.812551,4.4E-05,,,,4.4E-05,4.1E-05,-3E-06,,,
460,2.812551,,2.812551,2.812592,4.1E-05,,,,4.1E-05,0.070463,0.070422,,,
461,2.812592,,2.812592,2.883055,0.070463,,,,0.070463,0.000331,-0.070132,,,
462,2.883055,,2.883055,2.883386,0.000331,,,,0.000331,0.000211,-0.00012,,,
463,2.883386,,2.883386,2.883597,0.000211,,,,0.000211,0.000301,9E-05,,,
464,2.883597,,2.883597,2.883898,0.000301,,,,0.000301,6.3E-05,-0.000238,,,
465,2.883898,,2.883898,2.883961,6.3E-05,,,,6.3E-05,5E-05,-1.3E-05,,,
466,2.883961,,2.883961,2.884011,5E-05,,,,5E-05,4.1E-05,-9E-06,,,
467,2.884011,,2.884011,2.884052,4.1E-05,,,,4.1E-05,0.029165,0.029124,,,
468,2.884052,,2.884052,2.913217,0.029165,,,,0.029165,0.020253,-0.008912,,,
469,2.913217,,2.913217,2.93347,0.020253,,,,0.020253,0.030473,0.01022,,,
470,2.93347,,2.93347,2.963943,0.030473,,,,0.030473,0.010114,-0.020359,,,
471,2.963943,,2.963943,2.974057,0.010114,,,,0.010114,0.000471,-0.009643,,,
472,2.974057,,2.974057,2.974528,0.000471,,,,0.000471,0.060421,0.05995,,,
473,2.974528,,2.974528,3.034949,0.060421,,,,0.060421,0.01113,-0.049291,,,
474,3.034949,,3.034949,3.046079,0.01113,,,,0.01113,0.000152,-0.010978,,,
475,3.046079,,3.046079,3.046231,0.000152,,,,0.000152,5.3E-05,-9.9E-05,,,
476,3.046231,,3.046231,3.046284,5.3E-05,,,,5.3E-05,4.3E-05,-1E-05,,,
477,3.046284,,3.046284,3.046327,4.3E-05,,,,4.3E-05,0.000889,0.000846,,,
478,3.046327,,3.046327,3.047216,0.000889,,,,0.000889,0.007945,0.007056,,,
479,3.047216,,3.047216,3.055161,0.007945,,,,0.007945,0.005786,-0.002159,,,
480,3.055161,,3.055161,3.060947,0.005786,,,,0.005786,0.000391,-0.005395,,,
481,3.060947,,3.060947,3.061338,0.000391,,,,0.000391,0.000198,-0.000193,,,
482,3.061338,,3.061338,3.061536,0.000198,,,,0.000198,7.2E-05,-0.000126,,,
483,3.061536,,3.061536,3.061608,7.2E-05,,,,7.2E-05,9.4E-05,2.2E-05,,,
484,3.061608,,3.061608,3.061702,9.4E-05,,,,9.4E-05,7.3E-05,-2.1E-05,,,
485,3.061702,,3.061702,3.061775,7.3E-05,,,,7.3E-05,0.017481,0.017408,,,
486,3.061775,,3.061775,3.079256,0.017481,,,,0.017481,0.010641,-0.00684,,,
487,3.079256,,3.079256,3.089897,0.010641,,,,0.010641,0.00033,-0.010311,,,
488,3.089897,,3.089897,3.090227,0.00033,,,,0.00033,9.1E-05,-0.000239,,,
489,3.090227,,3.090227,3.090318,9.1E-05,,,,9.1E-05,7.2E-05,-1.9E-05,,,
490,3.090318,,3.090318,3.09039,7.2E-05,,,,7.2E-05,6.7E-05,-5E-06,,,
491,3.09039,,3.09039,3.090457,6.7E-05,,,,6.7E-05,0.005244,0.005177,,,
492,3.090457,,3.090457,3.095701,0.005244,,,,0.005244,0.012178,0.006934,,,
493,3.095701,,3.095701,3.107879,0.012178,,,,0.012178,0.008411,-0.003767,,,
494,3.107879,,3.107879,3.11629,0.008411,,,,0.008411,0.040278,0.031867,,,
495,3.11629,,3.11629,3.156568,0.040278,,,,0.040278,0.010476,-0.029802,,,
496,3.156568,,3.156568,3.167044,0.010476,,,,0.010476,0.000245,-0.010231,,,
497,3.167044,,3.167044,3.167289,0.000245,,,,0.000245,0.020354,0.020109,,,
498,3.167289,,3.167289,3.187643,0.020354,,,,0.020354,0.010388,-0.009966,,,
499,3.187643,,3.187643,3.198031,0.010388,,,,0.010388,0.000251,-0.010137,,,
500,3.198031,,3.198031,3.198282,0.000251,,,,0.000251,4.8E-05,-0.000203,,,
501,3.198282,,3.198282,3.19833,4.8E-05,,,,4.8E-05,3.9E-05,-9E-06,,,
502,3.19833,,3.19833,3.198369,3.9E-05,,,,3.9E-05,3.7E-05,-2E-06,,,
503,3.198369,,3.198369,3.198406,3.7E-05,,,,3.7E-05,4.1E-05,4E-06,,,
504,3.198406,,3.198406,3.198447,4.1E-05,,,,4.1E-05,4.9E-05,8E-06,,,
505,3.198447,,3.198447,3.198496,4.9E-05,,,,4.9E-05,0.019195,0.019146,,,
506,3.198496,,3.198496,3.217691,0.019195,,,,0.019195,0.011057,-0.008138,,,
507,3.217691,,3.217691,3.228748,0.011057,,,,0.011057,0.000218,-0.010839,,,
508,3.228748,,3.228748,3.228966,0.000218,,,,0.000218,6.4E-05,-0.000154,,,
509,3.228966,,3.228966,3.22903,6.4E-05,,,,6.4E-05,8.3E-05,1.9E-05,,,
510,3.22903,,3.22903,3.229113,8.3E-05,,,,8.3E-05,0.000112,2.9E-05,,,
511,3.229113,,3.229113,3.229225,0.000112,,,,0.000112,0.000147,3.5E-05,,,
512,3.229225,,3.229225,3.229372,0.000147,,,,0.000147,0.040936,0.040789,,,
513,3.229372,,3.229372,3.270308,0.040936,,,,0.040936,0.000111,-0.040825,,,
514,3.270308,,3.270308,3.270419,0.000111,,,,0.000111,3.3E-05,-7.8E-05,,,
515,3.270419,,3.270419,3.270452,3.3E-05,,,,3.3E-05,3.6E-05,3E-06,,,
516,3.270452,,3.270452,3.270488,3.6E-05,,,,3.6E-05,3.2E-05,-4E-06,,,
517,3.270488,,3.270488,3.27052,3.2E-05,,,,3.2E-05,3.3E-05,1E-06,,,
518,3.27052,,3.27052,3.270553,3.3E-05,,,,3.3E-05,0.009919,0.009886,,,
519,3.270553,,3.270553,3.280472,0.009919,,,,0.009919,0.01144,0.001521,,,
520,3.280472,,3.280472,3.291912,0.01144,,,,0.01144,0.000307,-0.011133,,,
521,3.291912,,3.291912,3.292219,0.000307,,,,0.000307,5.3E-05,-0.000254,,,
522,3.292219,,3.292219,3.292272,5.3E-05,,,,5.3E-05,5.3E-05,-4.44089E-16,,,
523,3.292272,,3.292272,3.292325,5.3E-05,,,,5.3E-05,0.026975,0.026922,,,
524,3.292325,,3.292325,3.3193,0.026975,,,,0.026975,0.009878,-0.017097,,,
525,3.3193,,3.3193,3.329178,0.009878,,,,0.009878,0.00013,-0.009748,,,
526,3.329178,,3.329178,3.329308,0.00013,,,,0.00013,4.2E-05,-8.8E-05,,,
527,3.329308,,3.329308,3.32935,4.2E-05,,,,4.2E-05,4.2E-05,4.44089E-16,,,
528,3.32935,,3.32935,3.329392,4.2E-05,,,,4.2E-05,4.5E-05,3E-06,,,
529,3.329392,,3.329392,3.329437,4.5E-05,,,,4.5E-05,4.2E-05,-3E-06,,,
530,3.329437,,3.329437,3.329479,4.2E-05,,,,4.2E-05,4.1E-05,-1E-06,,,
531,3.329479,,3.329479,3.32952,4.1E-05,,,,4.1E-05,4.4E-05,3E-06,,,
532,3.32952,,3.32952,3.329564,4.4E-05,,,,4.4E-05,0.006463,0.006419,,,
533,3.329564,,3.329564,3.336027,0.006463,,,,0.006463,0.003673,-0.00279,,,
534,3.336027,,3.336027,3.3397,0.003673,,,,0.003673,0,-0.003673,,,
535,3.3397,,3.3397,3.3397,0,,,,0,0.000194,0.000194,,,
536,3.3397,,3.3397,3.339894,0.000194,,,,0.000194,0.050698,0.050504,,,
537,3.339894,,3.339894,3.390592,0.050698,,,,0.050698,0.007161,-0.043537,,,
538,3.390592,,3.390592,3.397753,0.007161,,,,0.007161,0.003268,-0.003893,,,
539,3.397753,,3.397753,3.401021,0.003268,,,,0.003268,0.02119,0.017922,,,
540,3.401021,,3.401021,3.422211,0.02119,,,,0.02119,0.000195,-0.020995,,,
541,3.422211,,3.422211,3.422406,0.000195,,,,0.000195,4.9E-05,-0.000146,,,
542,3.422406,,3.422406,3.422455,4.9E-05,,,,4.9E-05,0.006724,0.006675,,,
543,3.422455,,3.422455,3.429179,0.006724,,,,0.006724,0.0019,-0.004824,,,
544,3.429179,,3.429179,3.431079,0.0019,,,,0.0019,0.010505,0.008605,,,
545,3.431079,,3.431079,3.441584,0.010505,,,,0.010505,0.000207,-0.010298,,,
546,3.441584,,3.441584,3.441791,0.000207,,,,0.000207,4E-05,-0.000167,,,
547,3.441791,,3.441791,3.441831,4E-05,,,,4E-05,3.9E-05,-1E-06,,,
548,3.441831,,3.441831,3.44187,3.9E-05,,,,3.9E-05,0.009319,0.00928,,,
549,3.44187,,3.44187,3.451189,0.009319,,,,0.009319,0.011241,0.001922,,,
550,3.451189,,3.451189,3.46243,0.011241,,,,0.011241,0.000175,-0.011066,,,
551,3.46243,,3.46243,3.462605,0.000175,,,,0.000175,5.3E-05,-0.000122,,,
552,3.462605,,3.462605,3.462658,5.3E-05,,,,5.3E-05,4.9E-05,-4E-06,,,
553,3.462658,,3.462658,3.462707,4.9E-05,,,,4.9E-05,0.019816,0.019767,,,
554,3.462707,,3.462707,3.482523,0.019816,,,,0.019816,0.000121,-0.019695,,,
555,3.482523,,3.482523,3.482644,0.000121,,,,0.000121,4.1E-05,-8E-05,,,
556,3.482644,,3.482644,3.482685,4.1E-05,,,,4.1E-05,3.8E-05,-3E-06,,,
557,3.482685,,3.482685,3.482723,3.8E-05,,,,3.8E-05,0.019736,0.019698,,,
558,3.482723,,3.482723,3.502459,0.019736,,,,0.019736,0.000282,-0.019454,,,
559,3.502459,,3.502459,3.502741,0.000282,,,,0.000282,0.000177,-0.000105,,,
560,3.502741,,3.502741,3.502918,0.000177,,,,0.000177,0.000188,1.1E-05,,,
561,3.502918,,3.502918,3.503106,0.000188,,,,0.000188,8E-05,-0.000108,,,
562,3.503106,,3.503106,3.503186,8E-05,,,,8E-05,7.6E-05,-4E-06,,,
563,3.503186,,3.503186,3.503262,7.6E-05,,,,7.6E-05,7.2E-05,-4E-06,,,
564,3.503262,,3.503262,3.503334,7.2E-05,,,,7.2E-05,7E-05,-2E-06,,,
565,3.503334,,3.503334,3.503404,7E-05,,,,7E-05,0.03444,0.03437,,,
566,3.503404,,3.503404,3.537844,0.03444,,,,0.03444,0.016668,-0.017772,,,
567,3.537844,,3.537844,3.554512,0.016668,,,,0.016668,0.000249,-0.016419,,,
568,3.554512,,3.554512,3.554761,0.000249,,,,0.000249,0.017613,0.017364,,,
569,3.554761,,3.554761,3.572374,0.017613,,,,0.017613,0.000648,-0.016965,,,
570,3.572374,,3.572374,3.573022,0.000648,,,,0.000648,0.003136,0.002488,,,
571,3.573022,,3.573022,3.576158,0.003136,,,,0.003136,0.054433,0.051297,,,
572,3.576158,,3.576158,3.630591,0.054433,,,,0.054433,0.000242,-0.054191,,,
573,3.630591,,3.630591,3.630833,0.000242,,,,0.000242,0.003378,0.003136,,,
574,3.630833,,3.630833,3.634211,0.003378,,,,0.003378,0.006736,0.003358,,,
575,3.634211,,3.634211,3.640947,0.006736,,,,0.006736,0.000284,-0.006452,,,
576,3.640947,,3.640947,3.641231,0.000284,,,,0.000284,0.000141,-0.000143,,,
577,3.641231,,3.641231,3.641372,0.000141,,,,0.000141,4.6E-05,-9.5E-05,,,
578,3.641372,,3.641372,3.641418,4.6E-05,,,,4.6E-05,4.3E-05,-3E-06,,,
579,3.641418,,3.641418,3.641461,4.3E-05,,,,4.3E-05,4.2E-05,-1E-06,,,
580,3.641461,,3.641461,3.641503,4.2E-05,,,,4.2E-05,4.6E-05,4E-06,,,
581,3.641503,,3.641503,3.641549,4.6E-05,,,,4.6E-05,4.9E-05,3E-06,,,
582,3.641549,,3.641549,3.641598,4.9E-05,,,,4.9E-05,5E-05,1E-06,,,
583,3.641598,,3.641598,3.641648,5E-05,,,,5E-05,4.8E-05,-2E-06,,,
584,3.641648,,3.641648,3.641696,4.8E-05,,,,4.8E-05,5.2E-05,4E-06,,,
585,3.641696,,3.641696,3.641748,5.2E-05,,,,5.2E-05,4.9E-05,-3E-06,,,
586,3.641748,,3.641748,3.641797,4.9E-05,,,,4.9E-05,0.001283,0.001234,,,
587,3.641797,,3.641797,3.64308,0.001283,,,,0.001283,0.000127,-0.001156,,,
588,3.64308,,3.64308,3.643207,0.000127,,,,0.000127,4.8E-05,-7.9E-05,,,
589,3.643207,,3.643207,3.643255,4.8E-05,,,,4.8E-05,3.9E-05,-9E-06,,,
590,3.643255,,3.643255,3.643294,3.9E-05,,,,3.9E-05,0.031367,0.031328,,,
591,3.643294,,3.643294,3.674661,0.031367,,,,0.031367,0.010321,-0.021046,,,
592,3.674661,,3.674661,3.684982,0.010321,,,,0.010321,0.000179,-0.010142,,,
